1	0.56097561	0.435897436	0.552238806	0.4625	0.551282051	0.219512195	0.364705882	0.184615385	0.25	0.183098592	0.360465116	0.522727273	0.381578947	0.379746835	0.552941176	0.423529412	0.453488372	0.35	0.481481481	0.463414634	0.292682927	0.535211268	0.324324324	0.325	0.5	0.353658537	0.475	0.460526316	0.304347826	0.565789474	0.5	0.4625	0.74025974	0.555555556	0.395061728	0.308641975	0.578947368	0.460674157	0.5	0.55	0.432098765	0.483146067	0.308641975	0.461538462	0.875	0.283783784	0.15	0.264705882	0.464285714	0.378378378	0.705882353	0.09375	0.573170732	0.518987342	0.548780488	0.823529412	0.305882353	0.594936709	0.204819277	0.5	0.23943662
0.56097561	1	0.638888889	0.571428571	0.382022472	0.607594937	0.308641975	0.311827957	0.136986301	0.294871795	0.139240506	0.308510638	0.573033708	0.305882353	0.474358974	0.682926829	0.426966292	0.43956044	0.407407407	0.575	0.431818182	0.333333333	0.455696203	0.464788732	0.4	0.444444444	0.3	0.55	0.444444444	0.215189873	0.506024096	0.550561798	0.382022472	0.590909091	0.368421053	0.322222222	0.272727273	0.518072289	0.494505495	0.636363636	0.547619048	0.435294118	0.516483516	0.272727273	0.463414634	0.555555556	0.346666667	0.180722892	0.295774648	0.592592593	0.459459459	0.487804878	0.101449275	0.626506024	0.536585366	0.511363636	0.585365854	0.329545455	0.609756098	0.23255814	0.548387097	0.189873418
0.435897436	0.638888889	1	0.649122807	0.320987654	0.520547945	0.363636364	0.261904762	0.13559322	0.268656716	0.138461538	0.258823529	0.530864198	0.266666667	0.375	0.525	0.423076923	0.4375	0.420289855	0.617647059	0.375	0.432835821	0.414285714	0.419354839	0.454545455	0.442857143	0.21686747	0.565217391	0.485294118	0.212121212	0.415584416	0.50617284	0.320987654	0.476190476	0.375	0.2875	0.230769231	0.428571429	0.395348837	0.506849315	0.52	0.452054795	0.50617284	0.230769231	0.333333333	0.447368421	0.393442623	0.205882353	0.333333333	0.547945205	0.4375	0.376623377	0.034482759	0.506329114	0.486486486	0.4625	0.425	0.2625	0.567567568	0.2	0.422222222	0.181818182
0.552238806	0.571428571	0.649122807	1	0.253164557	0.410958904	0.188405797	0.256410256	0.156862745	0.203125	0.137931034	0.253164557	0.414634146	0.260869565	0.22972973	0.461538462	0.2875	0.273809524	0.40625	0.457142857	0.259259259	0.23943662	0.542372881	0.26984127	0.333333333	0.524590164	0.17721519	0.470588235	0.347826087	0.2	0.422535211	0.390243902	0.253164557	0.487179487	0.481481481	0.266666667	0.142857143	0.436619718	0.435897436	0.47826087	0.558823529	0.306666667	0.390243902	0.142857143	0.28	0.47826087	0.425925926	0.15625	0.446808511	0.478873239	0.35483871	0.4	0.083333333	0.5	0.5	0.415584416	0.514285714	0.207792208	0.459459459	0.154929577	0.363636364	0.206896552
0.4625	0.382022472	0.320987654	0.253164557	1	0.487179487	0.319444444	0.632352941	0.24137931	0.40625	0.234375	0.623188406	0.6125	0.5625	0.625	0.443181818	0.589041096	0.621621622	0.373333333	0.474358974	0.916666667	0.442857143	0.424657534	0.367647059	0.2625	0.325	0.514285714	0.329411765	0.492957746	0.49122807	0.561643836	0.628205128	1	0.5	0.291666667	0.862068966	0.553846154	0.575342466	0.344086022	0.385542169	0.38372093	0.48	0.5875	0.553846154	0.535211268	0.513157895	0.2	0.318181818	0.125	0.372093023	0.347222222	0.460526316	0.083333333	0.409090909	0.554054054	0.584415584	0.4875	0.394736842	0.53164557	0.417910448	0.461538462	0.185714286
0.551282051	0.607594937	0.520547945	0.410958904	0.487179487	1	0.434782609	0.352941176	0.1875	0.253333333	0.136986301	0.348837209	0.602409639	0.386666667	0.521126761	0.617283951	0.463414634	0.476190476	0.304878049	0.506329114	0.545454545	0.5	0.521126761	0.426470588	0.438356164	0.447368421	0.325301205	0.581081081	0.692307692	0.308823529	0.532467532	0.617283951	0.487179487	0.583333333	0.366197183	0.435897436	0.280487805	0.525641026	0.465909091	0.676056338	0.618421053	0.385542169	0.597560976	0.280487805	0.614285714	0.506329114	0.305555556	0.22972973	0.268656716	0.50617284	0.383561644	0.419753086	0.095238095	0.6	0.545454545	0.518072289	0.576923077	0.375	0.5625	0.2375	0.670731707	0.12987013
0.219512195	0.308641975	0.363636364	0.188405797	0.319444444	0.434782609	1	0.362318841	0.30952381	0.140625	0.107142857	0.357142857	0.435897436	0.338709677	0.380952381	0.392405063	0.455882353	0.471428571	0.228571429	0.324324324	0.361111111	0.615384615	0.242857143	0.333333333	0.292307692	0.219178082	0.328358209	0.352112676	0.435483871	0.36	0.328767123	0.447368421	0.319444444	0.317647059	0.117647059	0.31884058	0.333333333	0.324324324	0.213483146	0.342465753	0.342105263	0.402985075	0.466666667	0.333333333	0.333333333	0.240506329	0.280701754	0.320754717	0.163636364	0.383561644	0.31147541	0.205128205	0.043478261	0.273809524	0.361111111	0.4	0.228915663	0.308823529	0.3	0.344827586	0.348837209	0.064516129
0.364705882	0.311827957	0.261904762	0.256410256	0.632352941	0.352941176	0.362318841	1	0.245614035	0.308823529	0.258064516	0.947368421	0.542168675	0.5	0.450704225	0.4	0.61971831	0.608108108	0.378378378	0.373493976	0.583333333	0.388888889	0.391891892	0.260273973	0.265822785	0.296296296	0.52173913	0.302325581	0.4	0.423728814	0.506666667	0.518072289	0.632352941	0.454545455	0.277777778	0.646153846	0.538461538	0.52	0.278350515	0.252747253	0.340909091	0.486486486	0.518072289	0.538461538	0.367088608	0.390243902	0.202702703	0.409836066	0.126760563	0.409638554	0.297297297	0.392405063	0.084745763	0.336956522	0.52	0.53164557	0.404761905	0.3125	0.395348837	0.492063492	0.360824742	0.205882353
0.184615385	0.136986301	0.13559322	0.156862745	0.24137931	0.1875	0.30952381	0.245614035	1	0.136363636	0.083333333	0.24137931	0.202702703	0.333333333	0.20754717	0.208333333	0.1875	0.176470588	0.145454545	0.102941176	0.229508197	0.326086957	0.230769231	0.127659574	0.089285714	0.178571429	0.222222222	0.140625	0.245283019	0.451612903	0.213114754	0.208333333	0.24137931	0.186666667	0.204545455	0.283018868	0.22	0.209677419	0.103896104	0.19047619	0.215384615	0.203389831	0.208333333	0.22	0.189655172	0.19047619	0.162790698	0.236842105	0.078947368	0.164179104	0.117647059	0.14516129	0.086956522	0.12	0.209677419	0.242424242	0.144927536	0.245283019	0.157142857	0.30952381	0.148148148	0.048780488
0.25	0.294871795	0.268656716	0.203125	0.40625	0.253333333	0.140625	0.308823529	0.136363636	1	0.5	0.304347826	0.3375	0.238095238	0.464285714	0.280487805	0.362318841	0.324324324	0.35	0.388059701	0.409090909	0.274193548	0.261538462	0.479166667	0.234375	0.183098592	0.3125	0.246575342	0.253731343	0.26	0.295774648	0.346153846	0.40625	0.320987654	0.203389831	0.409836066	0.338983051	0.309859155	0.240963855	0.256756757	0.182926829	0.348484848	0.329113924	0.338983051	0.298507463	0.291666667	0.133333333	0.203703704	0.134615385	0.263157895	0.339285714	0.308823529	0.162162162	0.291139241	0.273972603	0.298701299	0.276315789	0.235294118	0.375	0.327272727	0.233333333	0.244897959
